[22:54:15] 28800 frames at 1920x1080
[22:54:15] tile 224px (resized to 224 for the model), stride 112, 153 tiles/frame
[00:36:33] 016993.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.904)
[00:36:34] 016994.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.931)
[00:36:34] 016995.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.944)
[00:36:35]   17000/28800 frames, 2.8 fps, ~71.0 min left
[00:36:36] 017002.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.977)
[00:36:37] 017003.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.943)
[00:36:37] 017004.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.962)
[00:36:38] 017005.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.957)
[00:36:38] 017006.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.977)
[00:36:38] 017007.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.997)
[00:36:39] 017008.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.998)
[00:36:39] 017009.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.993)
[00:36:40] 017010.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.974)
[00:36:40] 017011.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.922)
[00:36:40] 017012.jpg tile=(896,448) offset=(48, 20) wiggle (frontier) (0.948)
[00:36:41] 017013.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.994)
[00:36:41] 017014.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.992)
[00:36:42] 017015.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.964)
[00:36:42] 017016.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.982)
[00:36:43] 017018.jpg tile=(784,336) offset=(-64, -92) wiggle (out) (0.905)
[00:36:44] 017020.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.901)
[00:36:44] 017021.jpg tile=(784,448) offset=(-64, 20) full black (out) (0.938)
[00:36:44] 017022.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.993)
[00:36:45] 017023.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.984)
[00:36:45] 017024.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.988)
[00:36:46] 017025.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.997)
[00:36:46] 017026.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.997)
[00:36:46] 017027.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.999)
[00:36:47] 017028.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.998)
[00:36:47] 017029.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.996)
[00:36:48] 017030.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.955)
[00:36:48] 017032.jpg tile=(784,336) offset=(-64, -92) wiggle (great) (0.978)
[00:36:49] 017033.jpg tile=(784,448) offset=(-64, 20) wiggle (frontier) (0.929)
[00:36:49] 017034.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.954)
[00:36:50] 017035.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.954)
[00:36:50] 017036.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.988)
[00:36:50] 017037.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.991)
[00:36:51] 017038.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.987)
[00:36:51] 017039.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.951)
[00:36:52] 017040.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.959)
[00:36:52] 017041.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.956)
[00:36:52] 017042.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.969)
[00:36:53] 017043.jpg tile=(784,336) offset=(-64, -92) wiggle (out) (0.928)
[00:36:53] 017044.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.961)
[00:36:53] 017045.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.965)
[00:36:54] 017046.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.980)
[00:36:54] 017047.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.997)
[00:36:55] 017048.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.978)
[00:36:55] 017049.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.991)
[00:36:55] 017050.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.918)
[00:36:56] 017051.jpg tile=(896,448) offset=(48, 20) wiggle (great) (1.000)
[00:36:56] 017052.jpg tile=(896,448) offset=(48, 20) wiggle (great) (0.998)
[00:36:57] 017054.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.990)
[00:36:57] 017055.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.965)
[00:36:58] 017056.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.961)
[00:36:58] 017057.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.915)
[00:37:00] 017061.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.950)
[00:37:00] 017062.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.969)
[00:37:01] 017063.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.964)
[00:37:01] 017064.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.980)
[00:37:01] 017065.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.987)
[00:37:02] 017066.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.978)
[00:37:02] 017067.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.978)
[00:37:03] 017068.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.993)
[00:37:03] 017069.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.988)
[00:37:03] 017070.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.966)
[00:37:04] 017073.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.981)
[00:37:05] 017074.jpg tile=(896,448) offset=(48, 20) wiggle (out) (0.995)
[00:37:05] 017075.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.987)
[00:37:06] 017076.jpg tile=(784,336) offset=(-64, -92) full black (out) (0.986)
[00:37:06] 017077.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.923)
[00:37:06] 017078.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.921)
[00:37:07] 017079.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.911)
[00:37:07] 017080.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.996)
[00:37:08] 017081.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.973)
[00:37:08] 017082.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.997)
[00:37:08] 017083.jpg tile=(896,336) offset=(48, -92) wiggle (out) (0.993)
[00:37:09] 017084.jpg tile=(784,448) offset=(-64, 20) wiggle (out) (0.995)
[00:37:14]   17100/28800 frames, 2.8 fps, ~70.5 min left
[00:37:50]   17200/28800 frames, 2.8 fps, ~69.9 min left
[00:38:26]   17300/28800 frames, 2.8 fps, ~69.3 min left
[00:39:02]   17400/28800 frames, 2.8 fps, ~68.6 min left
[00:39:37]   17500/28800 frames, 2.8 fps, ~68.0 min left
[00:40:13]   17600/28800 frames, 2.8 fps, ~67.4 min left
[00:40:49]   17700/28800 frames, 2.8 fps, ~66.8 min left
[00:41:25]   17800/28800 frames, 2.8 fps, ~66.2 min left
[00:42:01]   17900/28800 frames, 2.8 fps, ~65.6 min left
[00:42:37]   18000/28800 frames, 2.8 fps, ~65.0 min left
[00:43:12]   18100/28800 frames, 2.8 fps, ~64.4 min left
[00:43:48]   18200/28800 frames, 2.8 fps, ~63.8 min left
[00:44:24]   18300/28800 frames, 2.8 fps, ~63.2 min left
[00:45:00]   18400/28800 frames, 2.8 fps, ~62.6 min left
[00:45:14] 018440.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:15] 018441.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:15] 018442.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:15] 018443.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:16] 018444.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:16] 018445.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:17] 018446.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:17] 018447.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:17] 018448.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:18] 018449.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:18] 018450.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:45:19] 018451.jpg tile=(896,448) offset=(48, 20) repair-heal (ante-frontier) (1.000)
[00:45:19] 018452.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:20] 018453.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:20] 018454.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:20] 018455.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:21] 018456.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:21] 018457.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:22] 018458.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:22] 018459.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:22] 018460.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:23] 018461.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:45:36]   18500/28800 frames, 2.8 fps, ~62.0 min left
[00:46:12]   18600/28800 frames, 2.8 fps, ~61.4 min left
[00:46:48]   18700/28800 frames, 2.8 fps, ~60.8 min left
[00:47:24]   18800/28800 frames, 2.8 fps, ~60.2 min left
[00:48:00]   18900/28800 frames, 2.8 fps, ~59.6 min left
[00:48:36]   19000/28800 frames, 2.8 fps, ~59.0 min left
[00:49:11]   19100/28800 frames, 2.8 fps, ~58.4 min left
[00:49:47]   19200/28800 frames, 2.8 fps, ~57.8 min left
[00:50:23]   19300/28800 frames, 2.8 fps, ~57.2 min left
[00:50:59]   19400/28800 frames, 2.8 fps, ~56.6 min left
[00:51:26] 019473.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:26] 019474.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:27] 019475.jpg tile=(784,336) offset=(-64, -92) repair-heal (out) (0.999)
[00:51:27] 019476.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:27] 019477.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[00:51:28] 019478.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[00:51:28] 019479.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.998)
[00:51:29] 019480.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.998)
[00:51:29] 019481.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.998)
[00:51:29] 019482.jpg tile=(896,448) offset=(48, 20) full black (out) (0.998)
[00:51:30] 019483.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[00:51:30] 019484.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[00:51:30] 019485.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:31] 019486.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:31] 019487.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:32] 019488.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:32] 019489.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:32] 019490.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:33] 019491.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:33] 019492.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:34] 019493.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:34] 019494.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:34] 019495.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:51:35] 019496.jpg tile=(784,448) offset=(-64, 20) repair-heal (ante-frontier) (0.981)
[00:51:35] 019497.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:51:36] 019498.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:51:36] 019499.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:51:36]   19500/28800 frames, 2.8 fps, ~56.0 min left
[00:51:36] 019500.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:51:37] 019501.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:51:37] 019502.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:51:38] 019503.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:51:38] 019504.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:51:38] 019505.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[00:52:12]   19600/28800 frames, 2.8 fps, ~55.4 min left
[00:52:48]   19700/28800 frames, 2.8 fps, ~54.8 min left
[00:53:24]   19800/28800 frames, 2.8 fps, ~54.2 min left
[00:54:00]   19900/28800 frames, 2.8 fps, ~53.6 min left
[00:54:36]   20000/28800 frames, 2.8 fps, ~53.0 min left
[00:55:11]   20100/28800 frames, 2.8 fps, ~52.3 min left
[00:55:47]   20200/28800 frames, 2.8 fps, ~51.7 min left
[00:56:23]   20300/28800 frames, 2.8 fps, ~51.1 min left
[00:56:59]   20400/28800 frames, 2.8 fps, ~50.5 min left
[00:57:35]   20500/28800 frames, 2.8 fps, ~49.9 min left
[00:57:53] 020549.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[00:57:53] 020550.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[00:57:54] 020551.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.996)
[00:57:54] 020552.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.998)
[00:57:54] 020553.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.997)
[00:57:55] 020554.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.996)
[00:57:55] 020555.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.994)
[00:57:56] 020556.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.990)
[00:57:56] 020557.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.993)
[00:57:57] 020558.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.995)
[00:57:57] 020559.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.997)
[00:57:57] 020560.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[00:57:58] 020561.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.998)
[00:57:58] 020562.jpg tile=(896,448) offset=(48, 20) full black (out) (0.998)
[00:57:59] 020563.jpg tile=(896,448) offset=(48, 20) full black (out) (0.999)
[00:57:59] 020564.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:57:59] 020565.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:58:00] 020566.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:58:00] 020567.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:58:01] 020568.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:58:01] 020569.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[00:58:01] 020570.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[00:58:02] 020571.jpg tile=(784,448) offset=(-64, 20) repair-heal (ante-frontier) (0.996)
[00:58:02] 020572.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
[00:58:03] 020573.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.998)
[00:58:03] 020574.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.995)
[00:58:03] 020575.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.993)
[00:58:04] 020576.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.995)
[00:58:04] 020577.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.996)
[00:58:05] 020578.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.997)
[00:58:05] 020579.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
[00:58:12]   20600/28800 frames, 2.8 fps, ~49.3 min left
[00:58:48]   20700/28800 frames, 2.8 fps, ~48.7 min left
[00:59:04] 020742.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:04] 020743.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:04] 020744.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:05] 020745.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:05] 020746.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:06] 020747.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:06] 020748.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:06] 020749.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:07] 020750.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:07] 020751.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:08] 020752.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:08] 020753.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:08] 020754.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[00:59:09] 020755.jpg tile=(896,448) offset=(48, 20) repair-heal (ante-frontier) (0.999)
[00:59:09] 020756.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:59:10] 020757.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:59:10] 020758.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:59:11] 020759.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:59:11] 020760.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:59:11] 020761.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:59:12] 020762.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:59:12] 020763.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[00:59:25]   20800/28800 frames, 2.8 fps, ~48.1 min left
[01:00:01]   20900/28800 frames, 2.8 fps, ~47.5 min left
[01:00:37]   21000/28800 frames, 2.8 fps, ~46.9 min left
[01:01:13]   21100/28800 frames, 2.8 fps, ~46.3 min left
[01:01:49]   21200/28800 frames, 2.8 fps, ~45.7 min left
[01:02:25]   21300/28800 frames, 2.8 fps, ~45.1 min left
[01:03:00]   21400/28800 frames, 2.8 fps, ~44.5 min left
[01:03:36]   21500/28800 frames, 2.8 fps, ~43.9 min left
[01:04:12]   21600/28800 frames, 2.8 fps, ~43.3 min left
[01:04:48]   21700/28800 frames, 2.8 fps, ~42.7 min left
[01:04:49] 021700.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.997)
[01:04:49] 021701.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.995)
[01:04:50] 021702.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.999)
[01:04:50] 021703.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:50] 021704.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:51] 021705.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:51] 021706.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:52] 021707.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:52] 021708.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:52] 021709.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:53] 021710.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:53] 021711.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:54] 021712.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.999)
[01:04:54] 021713.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:04:54] 021714.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:04:55] 021715.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:04:55] 021716.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:04:56] 021717.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:04:56] 021718.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:04:57] 021720.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:04:57] 021721.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:04:58] 021722.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:04:58] 021723.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:04:58] 021724.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:04:59] 021725.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:04:59] 021726.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
[01:05:00] 021727.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:05:00] 021728.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (1.000)
[01:05:26]   21800/28800 frames, 2.8 fps, ~42.1 min left
[01:05:28] 021807.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.978)
[01:05:29] 021808.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.984)
[01:05:29] 021809.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.990)
[01:05:30] 021810.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.998)
[01:05:30] 021811.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:05:31] 021812.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:05:31] 021813.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:05:31] 021814.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:05:32] 021815.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (1.000)
[01:05:32] 021816.jpg tile=(896,448) offset=(48, 20) repair-heal (out) (0.999)
[01:05:33] 021818.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.999)
[01:05:33] 021819.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:05:34] 021820.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (1.000)
[01:05:34] 021821.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.957)
[01:05:35] 021822.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.931)
[01:05:35] 021823.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.932)
[01:05:35] 021824.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.922)
[01:05:36] 021825.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.938)
[01:05:36] 021826.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.933)
[01:05:37] 021827.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.927)
[01:05:37] 021828.jpg tile=(896,448) offset=(48, 20) repair-heal (great) (0.928)
[01:06:03]   21900/28800 frames, 2.8 fps, ~41.5 min left
[01:06:38]   22000/28800 frames, 2.8 fps, ~40.9 min left
[01:07:14]   22100/28800 frames, 2.8 fps, ~40.3 min left
[01:07:50]   22200/28800 frames, 2.8 fps, ~39.7 min left
[01:08:26]   22300/28800 frames, 2.8 fps, ~39.1 min left
[01:09:02]   22400/28800 frames, 2.8 fps, ~38.5 min left
[01:09:38]   22500/28800 frames, 2.8 fps, ~37.9 min left
[01:10:13]   22600/28800 frames, 2.8 fps, ~37.3 min left
[01:10:49]   22700/28800 frames, 2.8 fps, ~36.7 min left
[01:11:25]   22800/28800 frames, 2.8 fps, ~36.1 min left
[01:12:01]   22900/28800 frames, 2.8 fps, ~35.5 min left
[01:12:35] 022994.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:36] 022995.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:36] 022996.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:36] 022997.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:37] 022998.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:37] 022999.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.999)
[01:12:37]   23000/28800 frames, 2.8 fps, ~34.9 min left
[01:12:38] 023000.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.998)
[01:12:38] 023001.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.998)
[01:12:38] 023002.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (0.998)
[01:12:39] 023003.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:39] 023004.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:40] 023005.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:40] 023006.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:40] 023007.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:41] 023008.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:41] 023009.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:42] 023010.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:42] 023011.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:42] 023012.jpg tile=(784,448) offset=(-64, 20) repair-heal (out) (1.000)
[01:12:43] 023013.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
[01:12:43] 023014.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.998)
[01:12:44] 023015.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.998)
[01:12:44] 023016.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.998)
[01:12:44] 023017.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
[01:12:45] 023018.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
[01:12:45] 023019.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
[01:12:46] 023020.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
[01:12:46] 023021.jpg tile=(784,448) offset=(-64, 20) repair-heal (great) (0.999)
